MACHINE_OID,CLASS_NAME,STATUS,STATUS_LAST_UPDATED_UTC,SOFT_STATE,LOCATION_OID,LOCATION_LAST_UPDATED_UTC,WAYPOINT_OID,WAYPOINT_LAST_UPDATED_UTC,TIME_AT_WAYPOINT_UTC,CURRENT_OPERATOR_OID,CURR_OPERATOR_LAST_UPDATED_UTC,TIME_TILL_REFUEL,TIME_TILL_CRIT_REFUEL,JOBCODE_OID,JOB_CODE_LAST_UPDATED_UTC,MATERIAL_OID,MATERIAL_LAST_UPDATED_UTC,MATERIAL_DETERMINATION,LAST_POSITION_REPORT_DATE_UTC,X,Y,Z,POSITION_ACCURACY,MACHINE_SHUTDOWN,NOT_IN_USE,MSTATE_LOADSTATUS,MSTATE_MANUALOVERRIDE,MSTATE_OLDLOADSTATUS,MSTATE_OLDSTATE,FIELD_BAD_GPS,SERVICE_MACHINE_OID,LAST_LOADER_OID,LAST_PROCESSOR_OID,TIME_COMMENCED_SERVICE_UTC,TIME_COMPLETED_SERVICE_UTC,SERVICE_INFO_LAST_UPDATED_UTC,SPEED,HEADING,FREEDESTPERCENT,FREEGRPDESTPERCENT,LOADED,CURRENT_PAYLOAD,CURR_PAYLOAD_LAST_UPDATED_UTC,LAST_PAYLOAD,LAST_MATERIAL_OID,LAST_GRADE_BLOCK_OID,CURRENT_GRADE_BLOCK_OID,CUR_GRADE_BLK_LAST_UPDATED_UTC,GRADE_BLOCK_DETERMINATION,GRADE_BLOCK_OID,GRADE_BLOCK_GROUP_OID,LAST_LOADED_GRADE_BLOCK_OID,UG_MODE,UG_MODE_MSG_TIME_UTC,LAST_SERVICE_AMOUNT,LAST_SRV_AMT_LAST_UPDATED_UTC,LAST_SERVICE_START_UTC,LAST_SRV_STRT_LAST_UPDATED_UTC,CHUTE_CURRENT_LEVEL,UG_LOC_STATE,CHUTE_DUMPED_AMOUNT,CHUTE_TAKEN_AMOUNT,UG_LOC_WARNING,CHUTE_LAST_DUMPED_UTC,CHUTE_DUMPED_RATE,LOADER_CYCLE_MODE,LOADER_RECIPE_OID,CURRENT_BENCH_FILE,DUMPED_AMOUNT_CURRENT_SHIFT,PAYLOAD_UPDATE_SOURCE,LOADER_RECIPE_APPLIED_UTC,ARTICULATION,LOADER_RECIPE_RATE,LAST_LOAD_WAYPOINT_OID,LAST_DUMP_WAYPOINT_OID,AIMS_STATUS,AIMS_MACHINE_FAULT,AIMS_LAST_MESSAGE_UTC,HAULAGE_ETA_UTC,WATER_TANK_LEVEL,WATER_REFILL_STATUS,WATER_REFILL_STATUS_SOURCE,WATER_REFUEL_STATUS,ALLOCATED_WATERING_CIRCUIT_OID,LAYOVER_REASON,PROHIBITED_SEQ_MATERIAL_MODIFIER,PROHIBITED_SEQ_OCCURRENCES,RETURN_LOADED_TRUCKS_TO_QUEUE
165300257,TruckInPit,1,44:24.5,0,NULL,44:50.8,165270100,43:06.3,43:06.3,NULL,NULL,58704.54545,59522.72727,NULL,NULL,165350246,44:24.5,41,59:15.6,477.51,-1731.1,115.5,0.01,0,0,2,0,2,5,0,165270101,165270101,432711869,43:06.3,44:24.5,44:24.5,0,2.105000019,100,100,1,226800,44:22.4,151200,NULL,NULL,434497406,44:24.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300258,TruckInPit,1,53:30.5,0,NULL,54:15.7,329230569,52:16.5,52:16.5,NULL,NULL,58704.54545,59522.72727,NULL,NULL,NULL,34:57.4,41,59:15.6,495.35,-1771.18,115.5,0.01,0,0,2,0,2,5,0,432711869,329230568,432711869,52:16.5,53:30.5,53:30.5,0,1.845100045,100,100,1,0,34:57.4,226800,165030921,329234921,NULL,34:57.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300259,TruckInPit,1,52:03.0,0,NULL,52:24.8,165330109,50:49.0,50:49.0,NULL,NULL,43749.71645,44567.89827,NULL,NULL,165030922,52:03.0,41,59:15.6,1647.74,196,115.5,0.01,0,0,2,0,2,5,0,165330110,165330110,177501582,50:49.0,52:03.0,52:03.0,0,2.02850008,100,100,1,226800,52:01.0,151200,NULL,NULL,434464501,52:03.0,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300260,TruckInPit,1,49:15.9,0,NULL,49:57.9,181474469,48:34.7,48:34.7,NULL,NULL,45037.54545,45855.72727,NULL,NULL,NULL,48:34.7,0,59:15.4,6457.27,-1808.17,115.5,0.01,0,0,1,0,1,6,0,181474473,165330120,181474473,48:34.7,49:15.9,49:15.9,0,4.710499763,100,100,0,0,48:34.7,0,165030922,NULL,NULL,35:07.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300261,TruckInPit,1,59:30.1,0,NULL,00:54.6,165031051,57:56.9,57:56.9,NULL,NULL,43423.80845,44241.99027,NULL,NULL,169230036,59:30.1,41,59:15.4,5637.03,-1328.9,115.5,0.01,0,0,2,0,2,5,0,177360169,177360169,181474473,57:56.9,59:30.1,59:30.1,0,1.285099983,100,100,1,226800,59:28.0,151200,NULL,NULL,173664716,59:30.1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300262,TruckInPit,1,58:42.0,0,NULL,59:17.9,349920089,57:27.8,57:27.8,NULL,NULL,52216.54545,53034.72727,NULL,NULL,165350245,58:42.0,41,59:15.5,4086.05,-2704.97,115.5,0.01,0,0,2,0,2,5,0,349920087,349920087,222191467,57:27.8,58:42.0,58:42.0,0,4.17509985,100,100,1,226800,58:39.9,151200,NULL,NULL,434437236,58:42.0,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165300263,TruckInPit,1,55:34.3,0,NULL,56:04.8,165330105,54:20.4,54:20.4,NULL,NULL,36510.78045,37328.96227,NULL,NULL,165350245,55:34.3,41,59:15.5,623.73,-869.19,115.5,0.01,0,0,2,0,2,5,0,165330106,165330106,192336916,54:20.4,55:34.3,55:34.3,8.429999882,1.113100052,100,100,1,226800,55:32.4,151200,NULL,NULL,434422981,55:34.3,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330102,LoadingToolInPit,0,27:27.6,16,177761883,31:48.0,165330101,36:47.2,NULL,175443397,35:21.2,54264.43373,56021.06024,NULL,NULL,NULL,29:25.8,0,59:15.6,-143.28,147.19,115,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434419575,434419562,434419575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,10:27.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330104,LoadingToolInPit,0,27:27.6,16,165331340,28:49.4,165330103,39:57.4,NULL,165031876,35:21.0,64075.43373,65832.06024,NULL,NULL,165350246,50:57.1,0,59:15.6,3080.39,588.72,115,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434485021,434485006,434485021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330106,LoadingToolInPit,0,27:27.6,16,177511354,46:10.3,165330105,40:17.5,NULL,165031749,35:21.0,57265.43373,59022.06024,NULL,NULL,165350245,48:11.7,0,59:15.6,1566.99,-1931.98,115.5,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434423000,434422979,434422981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330108,LoadingToolInPit,0,27:27.6,16,165330889,17:52.9,165330107,40:32.5,NULL,202290993,35:21.1,61943.43373,63700.06024,NULL,NULL,165030922,47:27.0,0,59:15.4,2430.42,-1256.99,115.5,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173664764,173664762,173664764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330110,LoadingToolInPit,0,27:27.6,16,177773835,05:10.0,165330109,37:04.7,NULL,165031848,35:21.1,0,0,NULL,NULL,165030922,45:20.4,0,59:15.4,1587.77,216.4,115,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434464501,434464498,434464501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330112,LoadingToolInPit,0,27:27.6,16,177793760,26:14.3,165330111,37:25.1,NULL,165031702,35:20.8,0,0,NULL,NULL,165350246,50:04.0,0,59:15.4,2283.99,501.99,115.5,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1.570700049,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434512295,434512290,434512293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165330120,LoadingToolInPit,0,27:27.6,16,165331018,28:21.6,165330119,38:43.0,NULL,165031740,35:20.7,0,0,NULL,NULL,165030922,55:21.7,0,59:15.5,4366.99,-2164.98,115.5,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,434489576,434489559,434489581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
165350367,ProcessorInPit,0,27:27.6,0,349620319,03:31.3,165350366,46:06.5,NULL,NULL,55:53.1,0,0,NULL,NULL,165350245,32:00.0,0,44:41.5,-1278.62,-563.63,115,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,226800,17:26.8,52:01.8,52:01.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
166540186,ProcessorInPit,0,27:27.6,NULL,175444383,56:30.0,166540185,56:44.8,NULL,NULL,NULL,0,0,NULL,NULL,165350246,47:27.8,0,44:41.5,379.32,-1882.32,115,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181400,05:10.1,05:10.1,05:10.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oversize,2,1
168510326,ProcessorInPit,0,27:27.6,NULL,174961777,47:40.4,168510325,19:56.8,NULL,NULL,NULL,0,0,NULL,NULL,NULL,48:06.9,0,44:40.5,4907.83,-2148.72,108,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,40:47.9,44:44.2,44:44.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169400009,TruckInPit,1,53:21.6,NULL,192181883,54:38.6,192183809,51:33.7,51:33.7,NULL,NULL,45195.54545,46013.72727,NULL,NULL,169230036,53:23.6,41,59:15.5,1766.68,-1398.48,115.5,0.01,0,0,2,0,2,5,0,192183808,192183808,175486472,53:19.5,53:21.6,53:21.6,0,2.335500002,100,100,1,114000,57:23.7,114000,NULL,NULL,192197097,53:23.6,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169400010,TruckInPit,1,51:49.7,NULL,366692857,52:24.8,366693118,50:35.5,50:35.5,NULL,NULL,58704.54545,59522.72727,NULL,NULL,165030922,51:49.7,41,59:15.8,4436.42,994.16,115.5,0.01,0,0,2,0,2,5,0,366677274,366677274,432711869,50:35.5,51:49.7,51:49.7,0,6.236000061,100,100,1,226800,51:47.7,151200,NULL,NULL,366693204,51:49.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169400011,TruckInPit,1,55:28.9,NULL,NULL,56:19.0,190068263,54:14.7,54:14.7,NULL,NULL,43632.03845,44450.22027,NULL,NULL,165030922,55:28.9,41,59:15.8,1867.72,-3423.75,115.5,0.01,0,0,2,0,2,5,0,190068262,190068262,205977742,54:14.7,55:28.9,55:28.9,0,2.600199938,100,100,1,226800,55:26.8,151200,NULL,NULL,434487188,55:28.9,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169400012,TruckInPit,1,57:19.2,NULL,NULL,58:05.9,190068263,56:05.0,56:05.0,NULL,NULL,43589.05145,44407.23327,NULL,NULL,165030922,57:19.2,41,59:15.6,1905.73,-3446.27,115.5,0.01,0,0,2,0,2,5,0,190068262,190068262,205977742,56:05.0,57:19.2,57:19.2,0,2.575999975,100,100,1,226800,57:17.1,151200,NULL,NULL,434487188,57:19.2,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500010,TruckInPit,1,29:27.8,NULL,NULL,30:09.0,177501573,28:46.6,28:46.6,NULL,NULL,42957.54545,43775.72727,NULL,NULL,NULL,28:46.6,0,59:15.6,1800.7,-224.96,115.5,0.01,0,0,1,0,1,6,0,177501582,165330108,177501582,28:46.6,29:27.8,29:27.8,0,1.496099949,100,100,0,0,28:46.6,226800,165030922,173664764,NULL,28:46.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500011,TruckInPit,1,52:08.6,NULL,NULL,52:35.2,165270100,50:54.3,50:54.3,NULL,NULL,43583.81845,44402.00027,NULL,NULL,165350246,52:08.6,41,59:15.6,502.35,-1896.73,115.5,0.01,0,0,2,0,2,5,0,165270101,165270101,177395322,50:54.3,52:08.6,52:08.6,0,1.132799983,100,100,1,226800,52:06.4,151200,NULL,NULL,434497406,52:08.6,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500012,TruckInPit,1,09:26.3,NULL,NULL,09:50.0,175485737,08:45.1,08:45.1,NULL,NULL,42259.89945,43078.08127,NULL,NULL,NULL,08:45.1,0,59:15.4,3490.9,-2626.94,115.5,0.01,0,0,1,0,1,6,0,175485739,165330112,175485739,08:45.1,09:26.3,09:26.3,0,4.207300186,100,100,0,0,08:45.1,226800,165350246,434512293,NULL,08:45.1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500013,TruckInPit,1,09:32.7,NULL,366632306,53:39.4,366682368,07:41.3,07:41.3,NULL,NULL,58704.54545,59522.72727,NULL,NULL,165030922,09:32.7,41,59:15.4,3729.66,-254.9,115.5,0.01,0,0,2,0,2,5,0,366633033,366633033,432711869,07:41.3,09:32.7,09:32.7,0,2.506599903,100,100,1,226800,09:30.7,151200,NULL,NULL,366693201,09:32.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500014,TruckInPit,1,49:55.3,NULL,NULL,50:47.9,165031051,48:22.1,48:22.1,NULL,NULL,58704.54545,59522.72727,NULL,NULL,169230036,49:55.3,41,59:15.5,5668.33,-1200.92,115.5,0.01,0,0,2,0,2,5,0,177360169,177360169,168510326,48:22.1,49:55.3,49:55.3,0,1.325000048,100,100,1,226800,49:53.2,151200,NULL,NULL,173664716,49:55.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500015,TruckInPit,1,50:03.5,NULL,366632306,50:39.6,366682368,48:18.6,48:18.6,NULL,NULL,43873.88445,44692.06627,NULL,NULL,165030922,50:03.5,41,59:15.5,3610.68,-48.68,115.5,0.01,0,0,2,0,2,5,0,366633033,366633033,219725081,48:18.6,50:03.5,50:03.5,0,1.949599981,100,100,1,226800,50:01.5,151200,NULL,NULL,366693201,50:03.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500016,TruckInPit,1,53:29.6,NULL,366632306,54:00.5,366682368,51:38.2,51:38.2,NULL,NULL,43879.72145,44697.90327,NULL,NULL,165030922,53:29.6,41,59:15.5,3627.03,-89.67,115.5,0.01,0,0,2,0,2,5,0,366633033,366633033,219725081,51:38.2,53:29.6,53:29.6,0,1.94630003,100,100,1,226800,53:27.6,151200,NULL,NULL,366693201,53:29.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500017,TruckInPit,1,06:14.5,NULL,NULL,07:18.5,165330107,05:00.4,05:00.4,NULL,NULL,43938.75045,44756.93227,NULL,NULL,165030922,06:14.5,41,59:15.8,552.99,-1447.32,115.5,0.01,0,0,2,0,2,5,0,165330108,165330108,168510326,05:00.4,06:14.5,06:14.5,0,4.272900105,100,100,1,226800,06:12.5,151200,NULL,NULL,173664764,06:14.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500018,TruckInPit,1,11:48.3,NULL,165331018,08:23.9,165330119,10:34.3,10:34.3,NULL,NULL,42521.69545,43339.87727,NULL,NULL,165030922,11:48.3,41,59:15.8,4326.5,-2117.67,115.5,0.01,0,0,2,0,2,5,0,165330120,165330120,175485739,10:34.3,11:48.3,11:48.3,0,2.815399885,100,100,1,226800,11:46.2,151200,NULL,NULL,434489581,11:48.3,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169500019,TruckInPit,1,55:17.6,NULL,NULL,56:09.9,165031051,53:44.4,53:44.4,NULL,NULL,43571.70845,44389.89027,NULL,NULL,169230036,55:17.6,41,59:15.6,5657.9,-1243.87,115.5,0.01,0,0,2,0,2,5,0,177360169,177360169,179911407,53:44.4,55:17.6,55:17.6,0,1.320799947,100,100,1,226800,55:15.6,151200,NULL,NULL,173664716,55:17.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169831090,TruckInPit,1,05:53.8,NULL,NULL,07:09.4,175485737,05:12.5,05:12.5,NULL,NULL,42471.82545,43290.00727,NULL,NULL,NULL,05:12.5,0,59:15.6,3469.53,-2665.68,115.5,0.01,0,0,1,0,1,6,0,175485739,165330112,175485739,05:12.5,05:53.8,05:53.8,0,4.206200123,100,100,0,0,05:12.5,226800,165350246,434512295,NULL,05:12.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
169831091,TruckInPit,1,55:15.4,NULL,179935947,53:30.5,180620780,54:01.3,54:01.3,NULL,NULL,44829.54545,45647.72727,NULL,NULL,179529031,55:15.4,41,59:15.6,6418.49,-2004.04,115.5,0.01,0,0,2,0,2,5,0,180620779,180620779,181474473,54:01.3,55:15.4,55:15.4,0,1.674000025,100,100,1,226800,55:13.3,151200,NULL,NULL,434403847,55:15.4,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
171180063,TruckInPit,1,49:44.8,NULL,NULL,50:06.8,165330109,48:30.6,48:30.6,NULL,NULL,58704.54545,59522.72727,NULL,NULL,165030922,49:44.8,41,59:15.4,1625.88,234.43,115.5,0.01,0,0,2,0,2,5,0,165330110,165330110,432711869,48:30.6,49:44.8,49:44.8,0,2.075700045,100,100,1,226800,49:42.6,151200,NULL,NULL,434464501,49:44.8,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
